"EXPOCODE","STNNBR","DATE","year","latitude","longitude","PrDM","sf6_obs","Gamma","Delta","sf6_model","error","converged"
897,280,20190619,2019,59.0052,-53.1623,360.1,2.783,16.8573948619998,16.8566133384504,2.08236101066173,0.490894993380952,FALSE
898,280,20190619,2019,59.0052,-53.1623,220.1,3.035,17.7026676018262,17.7016793980637,2.04302608447022,0.984012249091483,FALSE
899,280,20190619,2019,59.0052,-53.1623,99.8,2.995,17.3475746528442,17.347444885095,2.05939507255675,0.875356580256087,FALSE
900,280,20190619,2019,59.0052,-53.1623,50.3,3.199,18.2137961406347,18.2127975059682,2.01994479553251,1.39017117518188,FALSE
901,280,20190619,2019,59.0052,-53.1623,24.8,3.285,18.480093458983,18.4781727959137,2.00809160750591,1.63049504282185,FALSE
902,280,20190619,2019,59.0052,-53.1623,2.5,3.3,18.5544898403938,18.5454965396559,2.00458974212026,1.67808773622005,FALSE
927,294,20190619,2019,58.0082,-53.3293,3522.6,2.027,16.7408019403326,14.8493438720977,2.02699999934863,4.24276602943404e-19,TRUE
928,294,20190619,2019,58.0082,-53.3293,3450,2.046,16.5202193754209,14.8860539690273,2.04599999934388,4.3048943706235e-19,TRUE
929,294,20190619,2019,58.0082,-53.3293,3370.3,1.837,18.9605005425398,14.4108961247605,1.83699999913576,7.46903507700414e-19,TRUE
930,294,20190619,2019,58.0082,-53.3293,3270.6,1.524,22.8222925644523,13.5757422303913,1.52399999912738,7.61472598394835e-19,TRUE
931,294,20190619,2019,58.0082,-53.3293,3150.3,1.413,24.1451350622542,12.9739460709437,1.41299998894861,1.22133138059315e-16,TRUE
933,294,20190619,2019,58.0082,-53.3293,2860.3,1.162,27.2787918715822,11.4648828647301,1.16200001203268,1.44785312294461e-16,TRUE
934,294,20190619,2019,58.0082,-53.3293,2660.4,1.165,27.2403540370228,11.4844922717654,1.16500001372605,1.88404322635501e-16,TRUE
935,294,20190619,2019,58.0082,-53.3293,2440.8,1.255,26.0976900261004,12.0542149240681,1.25499999921444,6.17107052150822e-19,TRUE
936,294,20190619,2019,58.0082,-53.3293,2210.2,1.369,24.6814277259879,12.7270582655616,1.36899999686257,9.8434773447111e-18,TRUE
937,294,20190619,2019,58.0082,-53.3293,1970.1,1.729,20.5108923696729,14.6847815377928,1.72899999882631,1.37755715683696e-18,TRUE
938,294,20190619,2019,58.0082,-53.3293,1730.6,2.435,15.2576258250093,15.257274814483,2.16107281393085,0.0750361032677617,FALSE
939,294,20190619,2019,58.0082,-53.3293,1500.3,2.404,14.7697650268728,14.7691774590447,2.18626559156135,0.0474082726181301,FALSE
941,294,20190619,2019,58.0082,-53.3293,1069.6,2.329,16.1101015582446,16.1093675192202,2.11840054888554,0.0443521288097108,FALSE
942,294,20190619,2019,58.0082,-53.3293,871,2.538,15.3662825359382,15.3656416013101,2.1555305855282,0.146282853006405,FALSE
943,294,20190619,2019,58.0082,-53.3293,680.8,2.799,16.9358632043304,16.9352228898517,2.07865177104295,0.518901570961563,FALSE
944,294,20190619,2019,58.0082,-53.3293,509.7,2.804,16.9574069462384,16.9571714020091,2.07764724164516,0.527588329569683,FALSE
945,294,20190619,2019,58.0082,-53.3293,359.1,3.067,17.6541013913249,17.6532137631247,2.04524928053299,1.04397453273135,FALSE
946,294,20190619,2019,58.0082,-53.3293,220.2,2.993,17.3197300812087,17.3196900420269,2.06069023386435,0.869201500031908,FALSE
947,294,20190619,2019,58.0082,-53.3293,100,3.016,17.7054872836892,17.7048353692707,2.04290794933169,0.946908139073848,FALSE
948,294,20190619,2019,58.0082,-53.3293,50.8,3.2,18.1653196471287,18.1636842227572,2.02209183468611,1.38746764591313,FALSE
949,294,20190619,2019,58.0082,-53.3293,25,3.334,18.7336886620824,18.7322466871326,1.99697139107184,1.78764550109237,FALSE
950,294,20190619,2019,58.0082,-53.3293,3.1,3.16,18.0060926838049,18.0060178485316,2.0292912675485,1.27850223764208,FALSE
1023,328,20190620,2019,55.2632,-53.995,2091.9,1.35,24.9148768786753,12.6184199847347,1.34999999804101,3.8376464883211e-18,TRUE
1025,328,20190620,2019,55.2632,-53.995,1899,1.287,25.696476090653,12.2483586412305,1.28699999913518,7.47915541264528e-19,TRUE
1026,328,20190620,2019,55.2632,-53.995,1809.8,1.283,25.746476828028,12.2243247767598,1.28299999915096,7.20868081676234e-19,TRUE
1027,328,20190620,2019,55.2632,-53.995,1690,1.435,23.8793787604486,13.0952170720511,1.43499997924136,4.30920937658075e-16,TRUE
1028,328,20190620,2019,55.2632,-53.995,1549.7,1.582,22.1504953886079,13.8853801947978,1.58199999909768,8.14179773239708e-19,TRUE
1029,328,20190620,2019,55.2632,-53.995,1390.1,2.107,15.8061427605841,14.976011544443,2.1069999992852,5.10941257715958e-19,TRUE
1030,328,20190620,2019,55.2632,-53.995,1210,2.234,14.1229592195248,14.1228510327555,2.22062447387287,0.000178904699177638,FALSE
1031,328,20190620,2019,55.2632,-53.995,1029.4,2.48,15.9232967640011,15.9228381912922,2.12761261249317,0.124176870873888,FALSE
1032,328,20190620,2019,55.2632,-53.995,850.2,2.32,15.9199065706384,15.9189520341347,2.127764693391,0.0369544131070558,FALSE
1033,328,20190620,2019,55.2632,-53.995,669.8,2.481,16.2869538347308,15.8229433955352,2.09504848609499,0.148958571085569,FALSE
1034,328,20190620,2019,55.2632,-53.995,509.6,2.551,15.4475896457191,15.4473926209813,2.15142286634183,0.159661885742478,FALSE
1035,328,20190620,2019,55.2632,-53.995,369.8,2.774,16.8129489279541,16.8129338156612,2.08449456973018,0.475417738371563,FALSE
1036,328,20190620,2019,55.2632,-53.995,250.2,2.852,16.5603895345878,16.5598526182575,2.09654499356741,0.570712266744067,FALSE
1037,328,20190620,2019,55.2632,-53.995,159.4,2.896,17.1110656685502,17.1104986790367,2.07040927052155,0.681600052600767,FALSE
1038,328,20190620,2019,55.2632,-53.995,99.8,2.952,17.1731468696422,17.1585964696795,2.0670615277635,0.783116099644268,FALSE
1041,328,20190620,2019,55.2632,-53.995,49.9,3.003,17.3634019177408,17.3633648596495,2.05866413291356,0.891770229865899,FALSE
1044,328,20190620,2019,55.2632,-53.995,19.8,3.276,18.4793469240859,18.4792383915879,2.00818161522664,1.60736345676934,FALSE
1046,328,20190620,2019,55.2632,-53.995,3.4,3.369,18.8626268608616,18.8604818705724,1.99133365150608,1.89796456777257,FALSE
1047,332,20190621,2019,55.1127,-54.1412,919.8,2.635,16.0403372872952,16.0399507088243,2.12183931598299,0.263333887620805,FALSE
1048,332,20190621,2019,55.1127,-54.1412,840,2.594,15.8110442695796,15.8107941295366,2.13318809009019,0.212347616314731,FALSE
1049,332,20190621,2019,55.1127,-54.1412,700.7,2.804,16.9574069462384,16.9571714020091,2.07764724164516,0.527588329569683,FALSE
1050,332,20190621,2019,55.1127,-54.1412,559.8,2.808,16.9845046980073,16.9819735372217,2.07629652054529,0.535389981846133,FALSE
1051,332,20190621,2019,55.1127,-54.1412,410.6,2.854,16.8764867919609,16.8761526596644,2.08147036953939,0.5968020299396,FALSE
1053,332,20190621,2019,55.1127,-54.1412,299.8,2.826,17.0658694730804,17.0653775397545,2.07253233189,0.567713526887127,FALSE
1054,332,20190621,2019,55.1127,-54.1412,200.2,2.727,16.5889213665306,16.5882584354105,2.09517086711174,0.399208053166336,FALSE
1056,332,20190621,2019,55.1127,-54.1412,99.4,2.832,17.0942531227774,17.0938550498697,2.07120298222881,0.578812102249542,FALSE
1063,332,20190621,2019,55.1127,-54.1412,50.1,3.127,17.9462244134493,17.9453667929044,2.03196785066726,1.19909540807227,FALSE
1065,332,20190621,2019,55.1127,-54.1412,29.7,3.223,18.2947608051228,18.2939762541072,2.01634217784672,1.4560230997637,FALSE
1067,332,20190621,2019,55.1127,-54.1412,9.7,3.531,18.9542224684475,18.9149353194891,1.98619526362742,2.38642167351917,FALSE
1070,332,20190621,2019,55.1127,-54.1412,3.5,3.61,19.4940447546432,19.4792277835777,1.96387351933152,2.70973239035798,FALSE
1071,336,20190621,2019,54.957,-54.3065,353.5,2.889,16.658968691003,16.6585439241371,2.09182213450903,0.63549254922874,FALSE
1076,336,20190621,2019,54.957,-54.3065,250.5,2.921,17.1989919629268,17.1938087492993,2.06615003955487,0.730768454873043,FALSE
1077,336,20190621,2019,54.957,-54.3065,200.2,2.923,16.8279181474182,16.8274453239218,2.08376921561603,0.704308309457734,FALSE
1078,336,20190621,2019,54.957,-54.3065,151.1,3.233,18.2942577056251,18.2927853073753,2.01634289895469,1.48025450152399,FALSE
1079,336,20190621,2019,54.957,-54.3065,100.6,3.441,18.9994670049411,18.9972393380083,1.98540477999638,2.11875744449738,FALSE
1084,336,20190621,2019,54.957,-54.3065,50.6,3.538,19.3117072096614,19.3114651039416,1.97207204031795,2.452130374914,FALSE
1086,336,20190621,2019,54.957,-54.3065,30.2,3.421,18.940863097946,18.9337165998704,1.98778399429698,2.05410811900331,FALSE
1090,336,20190621,2019,54.957,-54.3065,10,3.926,19.1624926840626,19.1562249102866,1.97826219123754,3.7936825716828,FALSE
1094,336,20190621,2019,54.957,-54.3065,3.7,3.982,19.2335200894418,19.2306253400766,1.97532651889107,4.02673845978583,FALSE
1095,340,20190621,2019,54.7632,-54.4915,233.6,2.939,17.1318740687648,17.1049055309603,2.06860012702649,0.757595938872307,FALSE
1096,340,20190621,2019,54.7632,-54.4915,201.2,3.312,19.69553708869,18.1070670171811,1.90515257226882,1.97921968491385,FALSE
1097,340,20190621,2019,54.7632,-54.4915,150,3.583,19.440287396274,19.4162345339468,1.96585989706029,2.61514211253587,FALSE
1098,340,20190621,2019,54.7632,-54.4915,99.8,3.471,19.4239877490211,19.077748423058,1.9564020681845,2.2940068950598,FALSE
1101,340,20190621,2019,54.7632,-54.4915,52.1,3.593,19.4670602888827,19.4571437933651,1.9651691226714,2.6498333651844,FALSE
1103,340,20190621,2019,54.7632,-54.4915,30,3.686,19.4332992710849,19.4311882813808,1.9668444415143,2.95549583427229,FALSE
1105,340,20190621,2019,54.7632,-54.4915,10.4,3.808,19.3483662350789,19.3475052961939,1.9704914469153,3.37643768265942,FALSE
1106,340,20190621,2019,54.7632,-54.4915,3.5,3.999,19.1172830747295,19.1169500816081,1.98038929778492,4.07478916709726,FALSE
1107,345,20190621,2019,54.4902,-54.7588,186.4,3.421,18.940863097946,18.9337165998704,1.98778399429698,2.05410811900331,FALSE
1109,345,20190621,2019,54.4902,-54.7588,99.4,3.569,19.3667854474236,19.3655995481738,1.96969774905962,2.55776768986296,FALSE
1112,345,20190621,2019,54.4902,-54.7588,50.1,3.594,19.4405051352396,19.4399611016354,1.96658807797639,2.64846956394457,FALSE
1115,345,20190621,2019,54.4902,-54.7588,30.3,3.85,19.5264482678457,19.5040355837918,1.96226579403498,3.56354043237037,FALSE
1235,36,20200729,2020,54.48928,-54.76146,150.765,3.867,19.6767773731512,19.6706737907424,2.04410764987237,3.32293652015384,FALSE
1237,36,20200729,2020,54.48884,-54.76114,99.762,3.612,20.2527111659217,20.2478170636684,2.01929935088159,2.53669535770221,FALSE
1240,36,20200729,2020,54.48814,-54.76058,49.511,3.821,20.6127313244591,20.6028898032295,2.00390606000208,3.30183038677715,FALSE
1243,36,20200729,2020,54.4876,-54.76014,19.858,3.86,20.6745437072239,20.6734129565214,2.00159573826672,3.45366640002843,FALSE
1245,36,20200729,2020,54.48697,-54.75944,3.165,3.257,18.9291660345729,18.9129545027563,2.07694436944177,1.39253129121219,FALSE
1246,40,20200729,2020,53.9874,-55.24948,141.335,3.567,20.1293326273375,20.1240630052184,2.02455992066185,2.37912139834867,FALSE
1248,40,20200729,2020,53.98654,-55.2499,100.017,3.374,19.3968057361451,19.3962153686318,2.05658586549973,1.73558000178108,FALSE
1251,40,20200729,2020,53.9858,-55.25005,50.186,3.823,20.6176590873721,20.6171712599205,2.00400238260546,3.30875233208702,FALSE
1254,40,20200729,2020,53.9847,-55.25036,20.423,3.813,20.6463439200017,20.6442578265773,2.00274680764459,3.27701662043294,FALSE
1256,40,20200729,2020,53.98424,-55.25065,3.274,3.366,19.31847655271,19.3182224529894,2.06006380195979,1.70546935335171,FALSE
1257,44,20200729,2020,53.6616,-55.5503,136.687,3.594,20.2496375585791,20.238134163259,2.01921546994076,2.47994631611389,FALSE
1259,44,20200729,2020,53.66068,-55.54988,99.991,3.63,20.3064275249044,20.3060900786933,2.01716020475925,2.60125220511221,FALSE
1262,44,20200729,2020,53.65866,-55.54954,49.709,3.735,20.4908138446158,20.483257750296,2.00911320491974,2.97868522943239,FALSE
1265,44,20200729,2020,53.65698,-55.54942,19.871,3.61,20.1776273019794,20.176287818115,2.02262059700641,2.51977336904828,FALSE
1267,44,20200729,2020,53.65605,-55.54946,2.943,3.343,19.5839950059958,19.5834501479131,2.04834864484189,1.67612213141274,FALSE
1268,48,20200729,2020,53.79826,-55.43444,194.937,3.505,19.8548251149577,19.8535840749121,2.03652058651789,2.15643178782075,FALSE
1270,48,20200729,2020,53.79774,-55.43536,150.34,3.465,19.7306434528656,19.7304228926239,2.04195019180348,2.02507075660815,FALSE
1272,48,20200729,2020,53.79726,-55.436,99.576,3.689,20.4484728800692,20.4461601901287,2.01107213683622,2.81544191398137,FALSE
1275,48,20200729,2020,53.79636,-55.43648,49.659,3.761,20.5194225116998,20.5189325709205,2.00813564984915,3.07253343002978,FALSE
1278,48,20200729,2020,53.79552,-55.43714,20.051,3.867,19.6767773731512,19.6706737907424,2.04410764987237,3.32293652015384,FALSE
1280,48,20200729,2020,53.79496,-55.4377,3.289,3.097,18.6275727497913,18.6269833566834,2.09114108012242,1.0117521666973,FALSE
1281,49,20200729,2020,54.22126,-55.02319,158.33,3.34,19.4471639442755,19.4465105773867,2.05436097849761,1.65286769360963,FALSE
1282,49,20200729,2020,54.22114,-55.02342,140.458,3.001,18.0739260592371,17.8671053351526,2.10992070184929,0.794022315592753,FALSE
1284,49,20200729,2020,54.2208,-55.02366,100.551,3.477,19.9698618272257,19.9690800771079,2.03156165611312,2.08929200597844,FALSE
1287,49,20200729,2020,54.22024,-55.02406,50.485,3.565,20.0733565165175,20.0725865620528,2.02710758354498,2.36511308458987,FALSE
1290,49,20200729,2020,54.21982,-55.02416,20.165,3.43,19.8403467115768,19.8393894976227,2.03715755161127,1.94001008603352,FALSE
1292,49,20200729,2020,54.21966,-55.02464,3.251,2.971,17.7761001164935,17.7753240407512,2.13075218675444,0.706016387663951,FALSE
1293,53,20200730,2020,54.76152,-54.48672,235.037,3.155,18.4164338895827,18.4154491769067,2.10081485090807,1.11130632856598,FALSE
1294,53,20200730,2020,54.7614,-54.48672,199.877,3.162,19.7415814662972,18.3067225062874,1.99396830981987,1.36429802926506,FALSE
1295,53,20200730,2020,54.76132,-54.48672,150.022,3.275,19.2526264916639,19.2524074601815,2.06298849456909,1.4689718892969,FALSE
1297,53,20200730,2020,54.76116,-54.48646,100.611,3.397,19.6791201367769,19.6645778904431,2.04372980259767,1.83134022717735,FALSE
1300,53,20200730,2020,54.76066,-54.48724,49.496,3.536,19.9892167553722,19.9888858074975,2.03074183162558,2.26580215345792,FALSE
1302,53,20200730,2020,54.7604,-54.4876,30.025,3.613,20.2536711190256,20.2477889308523,2.0192263057634,2.54011458844059,FALSE
1303,53,20200730,2020,54.76028,-54.48783,20.042,3.655,20.3630328134502,20.3521819789102,2.01441386982003,2.69152285053888,FALSE
1305,53,20200730,2020,54.76013,-54.48776,3.241,2.971,17.7761001164935,17.7753240407512,2.13075218675444,0.706016387663951,FALSE
1306,57,20200730,2020,54.95488,-54.29246,358.851,3.154,18.9054708657121,18.90492702761,2.07852715333627,1.15664184391098,FALSE
1309,57,20200730,2020,54.95572,-54.29164,249.836,3.375,19.6455503317802,19.6451639761749,2.04565881749817,1.76714797949538,FALSE
1310,57,20200730,2020,54.95598,-54.29088,200.161,3.507,19.9283959559988,19.9282030240308,2.03337096713166,2.17158252651249,FALSE
1311,57,20200730,2020,54.95596,-54.2899,150.835,3.631,20.2851066765245,20.2832434471198,2.01801786371403,2.60171137197766,FALSE
1312,57,20200730,2020,54.95584,-54.2891,99.425,3.779,20.5680106195716,20.5604032495959,2.00585836383766,3.14403126189245,FALSE
1315,57,20200730,2020,54.95602,-54.28876,49.797,3.891,20.6608204605059,20.6542006384349,2.0019929050418,3.56834780480242,FALSE
1318,57,20200730,2020,54.95604,-54.28854,20.345,4.087,20.6462670680807,20.6373501097017,2.00252862135147,4.34502092840492,FALSE
1320,57,20200730,2020,54.9562,-54.28832,3.585,3.593,20.2739346652235,20.2736907637288,2.01854621074888,2.47890473448721,FALSE
1321,61,20200730,2020,55.10462,-54.12906,909.313,2.743,16.9532369639071,16.9532368869622,2.17051056987394,0.327744147606065,FALSE
1322,61,20200730,2020,55.10448,-54.12784,859.055,2.976,17.8011885355955,17.8006353416288,2.12957090196607,0.716442217998532,FALSE
1323,61,20200730,2020,55.10358,-54.12636,788.588,2.797,17.013450514726,17.0132571691273,2.167546594838,0.396211589270038,FALSE
1324,61,20200730,2020,55.1032,-54.12552,702.187,2.917,17.501962469333,17.501545074494,2.14383881370514,0.59777821999287,FALSE
1325,61,20200730,2020,55.1026,-54.1251,599.713,2.81,16.7847314076774,16.7843667168098,2.17881824223631,0.398390411333657,FALSE
1326,61,20200730,2020,55.10182,-54.12458,500.018,2.968,17.7702829370449,17.7694299468461,2.13102544339315,0.70052640840724,FALSE
1327,61,20200730,2020,55.10106,-54.12394,400.472,2.979,17.8140899354295,17.8133319317804,2.12895341344043,0.722579199321584,FALSE
1328,61,20200730,2020,55.10026,-54.12296,300.499,3.219,19.0042872865604,19.0038247700554,2.07408021967375,1.31084130338232,FALSE
1329,61,20200730,2020,55.09942,-54.12164,200.505,3.299,19.0542814323502,19.0528812086619,2.07180546926178,1.50600641627381,FALSE
1331,61,20200730,2020,55.09804,-54.11942,99.928,3.588,20.1550264610821,20.1548442457096,2.023625143816,2.44726869066071,FALSE
1334,61,20200730,2020,55.09626,-54.11684,49.394,3.629,20.3112731315945,20.307190221624,2.01683241024621,2.59908433745254,FALSE
1337,61,20200730,2020,55.09475,-54.11465,19.587,3.831,19.6591586013356,19.6526958525464,2.04486555175696,3.19027626720047,FALSE
1338,61,20200730,2020,55.0942,-54.11396,9.503,3.763,20.5562985911193,20.5497156389155,2.00638448840723,3.08569805556832,FALSE
1339,61,20200730,2020,55.0936,-54.11322,2.772,3.407,19.7468802238236,19.7465724926374,2.04124017498883,1.86529989961454,FALSE
1340,66,20200730,2020,55.25916,-53.99368,2019.013,1.533,23.5891947121846,13.2651837131018,1.53299999914528,7.30549818479569e-19,TRUE
1342,66,20200730,2020,55.25874,-53.99388,1900.341,1.503,23.9328050088731,13.0974796983208,1.5029999700575,8.96553122183787e-16,TRUE
1343,66,20200730,2020,55.25858,-53.99386,1810.061,1.529,23.6348138101133,13.242865912533,1.52899994714724,2.79341371757975e-15,TRUE
1344,66,20200730,2020,55.25828,-53.9937,1689.49,1.627,22.5343847070679,13.7882109480208,1.62699999915377,7.16098781945565e-19,TRUE
1345,66,20200730,2020,55.25812,-53.99388,1549.188,1.886,19.45875615012,14.5381661185756,1.88599999908519,8.36883846338454e-19,TRUE
1346,66,20200730,2020,55.2578,-53.99406,1389.512,2.198,16.0074140563507,15.4063473810271,2.19799999849309,2.27076348441913e-18,TRUE
1347,66,20200730,2020,55.2574,-53.99388,1210.277,2.473,15.2460989110024,15.2458936394085,2.25785859720084,0.0462858231983917,FALSE
1348,66,20200730,2020,55.25708,-53.99356,1030.219,2.612,16.0684330257951,16.0683299280602,2.21491816751311,0.157673981691149,FALSE
1349,66,20200730,2020,55.25674,-53.99299,850.046,2.775,16.6195811984792,16.6194316450481,2.18704162647553,0.345695048997545,FALSE
1350,66,20200730,2020,55.25644,-53.99246,669.555,3.062,18.2253058235667,18.2247070745133,2.10967338680437,0.906925978200659,FALSE
1351,66,20200730,2020,55.25622,-53.99248,509.997,2.925,17.4765670172815,17.4755084447544,2.14503694058518,0.608342374051724,FALSE
1352,66,20200730,2020,55.25596,-53.99278,369.711,2.936,17.6032930815832,17.6030056339873,2.13899163076165,0.635222340635978,FALSE
